Incident_ID,Civilian_Officer,ORI,Gender,Race_Ethnic_Group,Asian_Race,Age,Injured,Injury_Level,Injury_Type,Medical_Aid,Injury_From_Preexisting_Condition,Received_Force_Location,Order_Of_Force_Specified,Order_Of_Force_Str,Received_Force,Received_Force_Type,DISCHARGE_OF_FIREARM_INDIVIDUAL,DISCHARGE_OF_FIREARM_INCIDENT,CIVILIAN_Mental_Status,CIVILIAN_Assaulted_Officer,CIVILIAN_Highest_Charge,CIVILIAN_Crime_Qualifier,CIVILIAN_Perceived_Armed,CIVILIAN_Perceived_Armed_Weapon,CIVILIAN_Firearm_Type,CIVILIAN_Resisted,CIVILIAN_Resistance_Type,CIVILIAN_Custody_Status,CIVILIAN_Confirmed_Armed,CIVILIAN_Confirmed_Armed_Weapon,CIVILIAN_K12_Type,OFFICER_Officer_Used_Force,OFFICER_Officer_Used_Force_Reason,OFFICER_On_Duty,OFFICER_Dress
URSUS-31-0000-2017-999,Officer,CA0310000,male,white,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,threat_of_firearm,FALSE,TRUE,,,,,,,,,,,,,,FALSE,,TRUE,patrol_uniform
URSUS-31-0000-2017-999,Officer,CA0310000,male,white,,36_40,FALSE,,,,FALSE,not_applicable,,,TRUE,threat_of_firearm,FALSE,TRUE,,,,,,,,,,,,,,FALSE,,TRUE,patrol_uniform
URSUS-31-0000-2017-a56,Civilian,CA0310000,male,white,,31_35,TRUE,serious_injury,"unconscious, bone_fracture, abrasion_laceration",treated_at_facility_released,FALSE,"head, front_legs",FALSE,"carotid_hold, other_physical_contact, other_control_hold",TRUE,"carotid_hold, other_control_hold, other_physical_contact",FALSE,FALSE,erratic,TRUE,69 - OBSTRUCT/RESIST EXEC OFCR - M    ,,FALSE,,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-31-0000-2017-a56,Officer,CA0310000,male,white,,31_35,TRUE,injury,abrasion_laceration,treated_at_facility_released,FALSE,"head, front_upper_chest, arms_hands",,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistrance, defense",TRUE,patrol_uniform
URSUS-31-0000-2017-a56,Officer,CA0310000,male,white,,31_35,FALSE,,,,FALSE,"head, arms_hands, front_legs",,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistrance, defense",TRUE,patrol_uniform
URSUS-31-0000-2017-ba9,Civilian,CA0310000,male,white,,21_25,TRUE,serious_injury,"unconscious, abrasion_laceration",treated_at_facility_released,FALSE,head,FALSE,"carotid_hold, other_control_hold, other_physical_contact",TRUE,"carotid_hold, other_control_hold, other_physical_contact",FALSE,FALSE,"drug_impairment, erratic",TRUE,69 - OBSTRUCT/RESIST EXEC OFCR - M    ,,FALSE,,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-31-0000-2017-ba9,Officer,CA0310000,male,white,,26_30,TRUE,serious_injury,"abrasion_laceration, bruised",no_medical_aid,FALSE,"head, front_upper_chest, arms_hands",,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistrance",TRUE,patrol_uniform
URSUS-31-0400-2017-810,Civilian,CA0310400,male,"black, hispanic",,21_25,TRUE,death,gunshot_wound,treated_on_scene,FALSE,"head, front_lower_abdomen, rear_lower_back",TRUE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,drug_impairment,TRUE,,,TRUE,firearm,,TRUE,life_threatening,deceased,TRUE,firearm_replica,,,,,
URSUS-31-0400-2017-810,Officer,CA0310400,male,white,,46_50,FALSE,,,,FALSE,not_applicable,,,TRUE,threat_of_firearm,FALSE,TRUE,,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistrance",TRUE,patrol_uniform
URSUS-31-0400-2017-810,Officer,CA0310400,male,white,,41_45,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,,TRUE,"effect_arrest, defense",TRUE,patrol_uniform
URSUS-31-0400-2017-810,Officer,CA0310400,female,black,,21_25,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,,TRUE,"effect_arrest, defense",TRUE,patrol_uniform
URSUS-31-0400-2017-9b2,Civilian,CA0310400,male,hispanic,,21_25,TRUE,serious_injury,"bone_fracture, abrasion_laceration",treated_at_facility_released,FALSE,"front_upper_chest, arms_hands, front_legs",FALSE,blunt_impact_weapon,TRUE,blunt_impact_weapon,FALSE,FALSE,alcohol_impairment,FALSE,23152(A)/23152(B) - DUI:ALCOHOL/DRUGS - M    ,,FALSE,,,TRUE,passive_non_compliance,in_custody_other,FALSE,,,,,,
URSUS-31-0400-2017-9b2,Officer,CA0310400,male,white,,41_45,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistrance",TRUE,patrol_uniform
URSUS-31-0500-2017-54a,Civilian,CA0310500,female,hispanic,,18_20,TRUE,serious_injury,cut,treated_at_facility_released,FALSE,"rear_upper_back, front_lower_abdomen, arms_hands",FALSE,,TRUE,"electronic_device, impact_projectile",FALSE,FALSE,mental_disability,FALSE,245(A)(1) - FORCE/ADW NOT FIREARM:GBI - F    ,,TRUE,knife_blade_stabbing,,TRUE,fleeing,in_custody_other,FALSE,,,,,,
URSUS-31-0500-2017-54a,Officer,CA0310500,male,white,,36_40,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance, defense",TRUE,patrol_uniform
URSUS-31-0500-2017-54a,Officer,CA0310500,male,asian,japanese,36_40,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance, defense",TRUE,patrol_uniform
URSUS-31-0500-2017-54a,Officer,CA0310500,male,white,,36_40,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance, defense",TRUE,patrol_uniform
URSUS-32-0000-2017-a73,Civilian,CA0320000,male,white,,21_25,FALSE,,,,FALSE,,FALSE,,FALSE,,FALSE,FALSE,drug_impairment,TRUE,69 - OBSTRUCT/RESIST EXEC OFCR - M    ,,FALSE,,,TRUE,fleeing,in_custody_other,FALSE,,,,,,
URSUS-32-0000-2017-a73,Officer,CA0320000,male,white,,31_35,TRUE,serious_injury,internal_injury,treated_at_facility_released,TRUE,rear_lower_back,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,,FALSE,,TRUE,patrol_uniform
URSUS-32-0000-2017-a73,Officer,CA0320000,male,white,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,FALSE,,TRUE,patrol_uniform
URSUS-33-0000-2017-0ee,Civilian,CA0330000,male,white,,26_30,FALSE,,,,FALSE,not_applicable,FALSE,discharge_of_firearm_miss,TRUE,discharge_of_firearm_miss,TRUE,TRUE,erratic,TRUE,245 - ADW PEACE OFFICER/FIREMAN - F    ,,FALSE,,,TRUE,life_threatening,in_custody_other,FALSE,,,,,,
URSUS-33-0000-2017-0ee,Officer,CA0330000,male,hispanic,,36_40,FALSE,,,,FALSE,not_applicable,,,TRUE,civilian_vehicle,FALSE,TRUE,,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-33-0000-2017-11e,Civilian,CA0330000,male,white,,56_60,TRUE,serious_injury,abrasion_laceration,critial_injuries,FALSE,arms_hands,FALSE,k_9_contact,TRUE,k_9_contact,FALSE,FALSE,none,TRUE,148(A)(1) - OBSTRUCT/ETC PUB OFCR/ETC - M    ,,FALSE,,,TRUE,passive_non_compliance,in_custody_other,FALSE,,,,,,
URSUS-33-0000-2017-11e,Officer,CA0330000,male,hispanic,,41_45,FALSE,,,,FALSE,not_applicable,,,TRUE,other_dangerous_weapon,FALSE,FALSE,,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,utility
URSUS-33-0000-2017-12c,Civilian,CA0330000,male,white,,46_50,TRUE,death,gunshot_wound,critial_injuries,FALSE,neck_throat,FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,mental_disability,FALSE,,,TRUE,knife_blade_stabbing,,TRUE,life_threatening,deceased,TRUE,knife_blade_stabbing,,,,,
URSUS-33-0000-2017-12c,Officer,CA0330000,male,white,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,,TRUE,defense,TRUE,patrol_uniform
URSUS-33-0000-2017-24e,Civilian,CA0330000,male,other,,41_45,TRUE,death,gunshot_wound,died_in_transit,FALSE,"front_upper_chest, rear_lower_back, arms_hands",FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,erratic,TRUE,,,TRUE,firearm,rifle,TRUE,life_threatening,deceased,TRUE,firearm,,,,,
URSUS-33-0000-2017-24e,Officer,CA0330000,male,white,,36_40,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistrance",TRUE,tactical
URSUS-33-0000-2017-283,Civilian,CA0330000,male,hispanic,,36_40,TRUE,serious_injury,gunshot_wound,treated_at_facility_released,FALSE,front_legs,FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,alcohol_impairment,TRUE,664/187(A) - ATT MURDER:SEC DEG ON PO - F    ,,TRUE,firearm,handgun,TRUE,life_threatening,in_custody_other,TRUE,firearm,,,,,
URSUS-33-0000-2017-283,Officer,CA0330000,male,white,,26_30,FALSE,,,,FALSE,not_applicable,,,TRUE,threat_of_firearm,FALSE,TRUE,,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistrance",TRUE,patrol_uniform
URSUS-33-0000-2017-720,Civilian,CA0330000,male,black,,10_17,FALSE,,,,FALSE,not_applicable,FALSE,discharge_of_firearm_miss,TRUE,discharge_of_firearm_miss,TRUE,TRUE,none,FALSE,245(C) - ASLT PO/FIREMAN W/FIREARM - F    ,,TRUE,firearm,handgun,TRUE,life_threatening,in_custody_other,TRUE,firearm,,,,,
URSUS-33-0000-2017-720,Officer,CA0330000,male,hispanic,,46_50,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistrance",TRUE,utility
URSUS-33-0000-2017-7ca,Civilian,CA0330000,male,white,,31_35,FALSE,,,,FALSE,not_applicable,FALSE,discharge_of_firearm_miss,TRUE,discharge_of_firearm_miss,TRUE,TRUE,none,FALSE,OUTSIDEWARR/F - OUTSIDE WARRANT/FELONY - F    ,,TRUE,firearm,,TRUE,life_threatening,in_custody_other,FALSE,,,,,,
URSUS-33-0000-2017-7ca,Officer,CA0330000,male,hispanic,,41_45,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-33-0000-2017-7ef,Civilian,CA0330000,male,hispanic,,46_50,TRUE,serious_injury,gunshot_wound,critial_injuries,FALSE,"front_lower_abdomen, rear_lower_back",FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,erratic,TRUE,21510(B) - CARRY SWITCHBLADE KNIFE - M    ,,TRUE,knife_blade_stabbing,,TRUE,life_threatening,in_custody_other,TRUE,knife_blade_stabbing,,,,,
URSUS-33-0000-2017-7ef,Officer,CA0330000,male,white,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,knife_blade_stabbing,FALSE,TRUE,,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-33-0000-2017-924,Civilian,CA0330000,male,white,,56_60,TRUE,serious_injury,gunshot_wound,treated_at_facility_released,FALSE,arms_hands,FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,erratic,TRUE,245(A)(2) - ASLT W/FIREARM ON PERSON - F    ,,TRUE,"firearm, knife_blade_stabbing",shotgun,TRUE,life_threatening,in_custody_other,TRUE,"firearm, knife_blade_stabbing",,,,,
URSUS-33-0000-2017-924,Officer,CA0330000,male,white,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,"threat_of_firearm, discharge_of_firearm_hit",TRUE,TRUE,,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistrance, defense",TRUE,patrol_uniform
URSUS-33-0000-2017-a1e,Civilian,CA0330000,male,hispanic,,46_50,TRUE,serious_injury,bone_fracture,critial_injuries,FALSE,arms_hands,TRUE,"blunt_impact_weapon, electronic_device",TRUE,"blunt_impact_weapon, electronic_device",FALSE,FALSE,"drug_impairment, erratic",TRUE,69 - OBSTRUCT/RESIST EXEC OFF - F    ,,FALSE,,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-33-0000-2017-a1e,Officer,CA0330000,male,white,,26_30,FALSE,,,,FALSE,"head, neck_throat, front_legs",,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistrance",TRUE,patrol_uniform
URSUS-33-0000-2017-a2d,Civilian,CA0330000,male,black,,21_25,TRUE,death,gunshot_wound,treated_on_scene,FALSE,"front_upper_chest, front_lower_abdomen, front_legs",FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,erratic,TRUE,,,TRUE,firearm,handgun,TRUE,life_threatening,deceased,TRUE,firearm,,,,,
URSUS-33-0000-2017-a2d,Officer,CA0330000,male,other,,36_40,FALSE,,,,FALSE,not_applicable,,,TRUE,threat_of_firearm,FALSE,TRUE,,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistrance, defense",TRUE,patrol_uniform
URSUS-33-0000-2017-a2d,Officer,CA0330000,male,white,,21_25,FALSE,,,,FALSE,not_applicable,,,TRUE,threat_of_firearm,FALSE,TRUE,,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistrance",TRUE,patrol_uniform
URSUS-33-0000-2017-ae8,Civilian,CA0330000,male,hispanic,,21_25,TRUE,death,gunshot_wound,died_in_transit,FALSE,"front_upper_chest, front_lower_abdomen, rear_legs",FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,"drug_impairment, alcohol_impairment, erratic",TRUE,,,TRUE,firearm,handgun,TRUE,life_threatening,deceased,TRUE,firearm,,,,,
URSUS-33-0000-2017-ae8,Officer,CA0330000,male,other,,36_40,FALSE,,,,FALSE,not_applicable,,,TRUE,threat_of_firearm,FALSE,TRUE,,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-33-0000-2017-ae8,Officer,CA0330000,male,white,,26_30,FALSE,,,,FALSE,not_applicable,,,TRUE,threat_of_firearm,FALSE,TRUE,,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-33-0000-2017-ca9,Civilian,CA0330000,male,white,,26_30,TRUE,death,gunshot_wound,died_in_transit,FALSE,"front_lower_abdomen, arms_hands, front_legs, rear_legs",FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,erratic,TRUE,,,TRUE,firearm,,TRUE,life_threatening,deceased,FALSE,,,,,,
URSUS-33-0000-2017-ca9,Officer,CA0330000,male,white,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,threat_of_firearm,FALSE,TRUE,,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistrance",TRUE,patrol_uniform
URSUS-33-0000-2017-e2e,Civilian,CA0330000,male,asian,vietnamese,36_40,TRUE,death,gunshot_wound,critial_injuries,FALSE,front_upper_chest,FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,erratic,TRUE,,,TRUE,knife_blade_stabbing,,TRUE,life_threatening,deceased,TRUE,knife_blade_stabbing,,,,,
URSUS-33-0000-2017-e2e,Officer,CA0330000,male,white,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,"civilian_physical, knife_blade_stabbing",FALSE,TRUE,,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-33-0000-2017-ec3,Civilian,CA0330000,male,hispanic,,26_30,FALSE,,,,FALSE,,FALSE,,FALSE,,FALSE,TRUE,none,TRUE,664/187(A) - ATT MURDER:SEC DEG ON PO - F    ,,TRUE,firearm,handgun,TRUE,life_threatening,in_custody_other,TRUE,firearm,,,,,
URSUS-33-0000-2017-ec3,Officer,CA0330000,male,hispanic,,31_35,TRUE,serious_injury,gunshot_wound,critial_injuries,FALSE,"front_upper_chest, rear_lower_back, arms_hands",,,TRUE,discharge_of_firearm_hit,TRUE,TRUE,,,,,,,,,,,,,,FALSE,,TRUE,patrol_uniform
URSUS-33-0100-2017-b67,Civilian,CA0330100,male,hispanic,,26_30,TRUE,serious_injury,bone_fracture,treated_at_facility_released,FALSE,arms_hands,FALSE,other_physical_contact,TRUE,other_physical_contact,FALSE,FALSE,"drug_impairment, alcohol_impairment",TRUE,148(A)(1) - OBSTRUCT/ETC PUB OFCR/ETC - M    ,,FALSE,,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-33-0100-2017-b67,Officer,CA0330100,male,black,,46_50,FALSE,,,,FALSE,arms_hands,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistrance",TRUE,patrol_uniform
URSUS-33-0100-2017-b67,Officer,CA0330100,male,hispanic,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistrance",TRUE,patrol_uniform
URSUS-33-0100-2017-b67,Officer,CA0330100,male,hispanic,,36_40,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistrance",TRUE,patrol_uniform
URSUS-33-0100-2017-b67,Officer,CA0330100,female,hispanic,,36_40,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,FALSE,,TRUE,patrol_uniform
URSUS-33-0200-2017-be7,Civilian,CA0330200,male,hispanic,,26_30,TRUE,death,gunshot_wound,died_in_transit,FALSE,"head, front_upper_chest",TRUE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,drug_impairment,TRUE,,,TRUE,firearm,handgun,TRUE,life_threatening,deceased,TRUE,firearm,,,,,
URSUS-33-0200-2017-be7,Officer,CA0330200,male,white,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,threat_of_firearm,FALSE,TRUE,,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-33-0200-2017-be7,Officer,CA0330200,male,white,,36_40,FALSE,,,,FALSE,not_applicable,,,TRUE,threat_of_firearm,FALSE,TRUE,,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-33-0600-2017-dda,Civilian,CA0330600,male,white,,26_30,TRUE,death,gunshot_wound,died_in_transit,FALSE,"front_upper_chest, front_lower_abdomen, rear_below_waist, arms_hands",FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,none,TRUE,,,TRUE,firearm,handgun,TRUE,life_threatening,deceased,TRUE,firearm,,,,,
URSUS-33-0600-2017-dda,Officer,CA0330600,male,white,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,threat_of_firearm,FALSE,TRUE,,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistrance",TRUE,patrol_uniform
URSUS-33-0600-2017-dda,Officer,CA0330600,male,white,,51_55,FALSE,,,,FALSE,not_applicable,,,TRUE,threat_of_firearm,FALSE,TRUE,,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistrance",TRUE,patrol_uniform
URSUS-33-0800-2017-0b9,Civilian,CA0330800,male,hispanic,,21_25,TRUE,serious_injury,gunshot_wound,other_circumstance,FALSE,neck_throat,FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,none,FALSE,187(A) - MURDER:FIRST DEGREE - F    ,,TRUE,unknown,,FALSE,,in_custody_other,FALSE,,,,,,
URSUS-33-0800-2017-0b9,Officer,CA0330800,male,hispanic,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-33-0800-2017-215,Civilian,CA0330800,male,other,,21_25,FALSE,,,,FALSE,not_applicable,FALSE,discharge_of_firearm_miss,TRUE,discharge_of_firearm_miss,TRUE,TRUE,none,FALSE,148(A)(1) - OBSTRUCT/ETC PUB OFCR/ETC - M    ,,TRUE,unknown,,TRUE,passive_non_compliance,cited_and_released,FALSE,,,,,,
URSUS-33-0800-2017-215,Officer,CA0330800,male,hispanic,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,,TRUE,prevent_escape,TRUE,patrol_uniform
URSUS-33-0800-2017-891,Civilian,CA0330800,male,hispanic,,31_35,TRUE,serious_injury,gunshot_wound,critial_injuries,FALSE,"front_upper_chest, front_lower_abdomen, front_below_waist",FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,none,TRUE,,,TRUE,knife_blade_stabbing,,TRUE,life_threatening,none_of_these,TRUE,knife_blade_stabbing,,,,,
URSUS-33-0800-2017-891,Officer,CA0330800,male,hispanic,,26_30,FALSE,,,,FALSE,not_applicable,,,TRUE,knife_blade_stabbing,FALSE,TRUE,,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-33-0800-2017-891,Officer,CA0330800,male,white,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,knife_blade_stabbing,FALSE,TRUE,,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-33-1300-2017-147,Civilian,CA0331300,male,black,,26_30,TRUE,serious_injury,bone_fracture,treated_at_facility_released,TRUE,arms_hands,TRUE,other_control_hold,TRUE,other_control_hold,FALSE,FALSE,none,FALSE,314.1 - INDECENT EXPOSURE - M    ,,FALSE,,,TRUE,fleeing,in_custody_other,FALSE,,,,,,
URSUS-33-1300-2017-147,Officer,CA0331300,male,asian,chinese,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,TRUE,prevent_escape,TRUE,patrol_uniform
URSUS-33-1300-2017-48a,Civilian,CA0331300,male,hispanic,,18_20,TRUE,serious_injury,"abrasion_laceration, cut",treated_at_facility_released,FALSE,"head, rear_upper_back, rear_lower_back, arms_hands, rear_legs",TRUE,"other_control_hold, other_physical_contact",TRUE,"other_control_hold, other_physical_contact",FALSE,FALSE,none,FALSE,10851(A) - VEHICLE THEFT - F    ,,FALSE,,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-33-1300-2017-48a,Officer,CA0331300,male,white,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance",TRUE,patrol_uniform
URSUS-33-1300-2017-48a,Officer,CA0331300,male,white,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance",TRUE,patrol_uniform
URSUS-33-1300-2017-48a,Officer,CA0331300,male,white,,21_25,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance",TRUE,patrol_uniform
URSUS-33-1300-2017-48a,Officer,CA0331300,male,black,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance",TRUE,patrol_uniform
URSUS-33-1300-2017-4bb,Civilian,CA0331300,male,hispanic,,31_35,TRUE,serious_injury,unconscious,treated_at_facility_released,FALSE,"neck_throat, front_upper_chest, rear_upper_back, arms_hands, rear_legs",TRUE,"carotid_hold, other_control_hold, other_physical_contact",TRUE,"carotid_hold, other_control_hold, other_physical_contact",FALSE,FALSE,alcohol_impairment,FALSE,69 - OBSTRUCT/RESIST EXEC OFCR - M    ,,FALSE,,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-33-1300-2017-4bb,Officer,CA0331300,male,white,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistrance",TRUE,patrol_uniform
URSUS-33-1300-2017-4bb,Officer,CA0331300,male,hispanic,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistrance",TRUE,patrol_uniform
URSUS-33-1300-2017-4bb,Officer,CA0331300,male,hispanic,,31_35,TRUE,serious_injury,bone_fracture,treated_at_facility_released,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistrance",TRUE,patrol_uniform
URSUS-33-1300-2017-52a,Civilian,CA0331300,male,hispanic,,21_25,TRUE,serious_injury,"abrasion_laceration, cut",treated_at_facility_released,FALSE,"rear_upper_back, arms_hands",TRUE,k_9_contact,TRUE,k_9_contact,FALSE,FALSE,none,FALSE,496(D) - ATTEMPT 496PC:STOLEN PROP - M    ,,TRUE,unknown,,TRUE,active_resistance,in_custody_other,TRUE,knife_blade_stabbing,,,,,
URSUS-33-1300-2017-52a,Officer,CA0331300,male,white,,41_45,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-33-1300-2017-5e3,Civilian,CA0331300,male,black,,26_30,TRUE,death,gunshot_wound,critial_injuries,FALSE,"rear_lower_back, rear_below_waist",TRUE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,erratic,FALSE,,,TRUE,knife_blade_stabbing,,TRUE,assaultive,deceased,TRUE,knife_blade_stabbing,school_employee,,,,
URSUS-33-1300-2017-5e3,Officer,CA0331300,male,white,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,,TRUE,defense,TRUE,tactical
URSUS-33-1300-2017-5f9,Civilian,CA0331300,male,hispanic,,31_35,TRUE,serious_injury,"abrasion_laceration, cut",treated_at_facility_released,FALSE,arms_hands,TRUE,k_9_contact,TRUE,k_9_contact,FALSE,FALSE,none,FALSE,245(A)(1) - FORCE/ADW NOT FIREARM:GBI - F    ,,TRUE,firearm,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-33-1300-2017-5f9,Officer,CA0331300,male,white,,41_45,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-33-1300-2017-81a,Civilian,CA0331300,male,hispanic,,36_40,TRUE,serious_injury,gunshot_wound,no_medical_aid,FALSE,"front_upper_chest, front_legs",FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,erratic,TRUE,,,TRUE,firearm,handgun,TRUE,life_threatening,suicide,TRUE,firearm,,,,,
URSUS-33-1300-2017-81a,Officer,CA0331300,male,hispanic,,36_40,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance",TRUE,patrol_uniform
