Incident_ID,Civilian_Officer,ORI,Gender,Race_Ethnic_Group,Asian_Race,HI_Islander_Race,Age,Injured,Injury_Level,Injury_Type,Medical_Aid,Injury_From_Preexisting_Condition,Received_Force_Location,Order_Of_Force_Specified,Order_Of_Force_Str,Received_Force,Received_Force_Type,DISCHARGE_OF_FIREARM_INDIVIDUAL,DISCHARGE_OF_FIREARM_INCIDENT,CIVILIAN_Signs_Impairment_Disability,CIVILIAN_Assaulted_Officer,CIVILIAN_Highest_Charge,CIVILIAN_Perceived_Armed,CIVILIAN_Perceived_Armed_Weapon,CIVILIAN_Firearm_Type,CIVILIAN_Resisted,CIVILIAN_Resistance_Type,CIVILIAN_Custody_Status,CIVILIAN_Confirmed_Armed,CIVILIAN_Confirmed_Armed_Weapon,CIVILIAN_K12_Type,OFFICER_Officer_Used_Force,OFFICER_Officer_Used_Force_Reason,OFFICER_On_Duty,OFFICER_Dress
URSUS-33-0000-2018-7bb,Officer,CA0330000,male,hispanic,,,41_45,FALSE,,,,FALSE,not_applicable,,,TRUE,other_dangerous_weapon,FALSE,TRUE,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-33-0000-2018-7bb,Civilian,CA0330000,male,white,,,21_25,FALSE,,,,FALSE,not_applicable,FALSE,discharge_of_firearm_miss,TRUE,discharge_of_firearm_miss,TRUE,TRUE,none,TRUE,,FALSE,,,TRUE,life_threatening,in_custody_5150,FALSE,,,,,,
URSUS-33-0000-2018-905,Officer,CA0330000,male,hispanic,,,41_45,TRUE,serious_injury,"concussion, bone_fracture, abrasion_laceration",treated_at_facility_released,FALSE,"head, arms_hands",,,TRUE,civilian_physical,FALSE,TRUE,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-33-0000-2018-905,Civilian,CA0330000,male,white,,,26_30,TRUE,injury,gunshot_wound,treated_at_facility_released,FALSE,arms_hands,FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,mental_disability,TRUE,242/243 BATT PO/EMERG PRSNL/ETC,FALSE,,,TRUE,life_threatening,in_custody_other,FALSE,,,,,,
URSUS-33-0000-2018-e65,Officer,CA0330000,female,hispanic,,,41_45,FALSE,,,,FALSE,not_applicable,,,TRUE,threat_of_firearm,FALSE,TRUE,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-33-0000-2018-e65,Civilian,CA0330000,male,hispanic,,,21_25,TRUE,serious_injury,gunshot_wound,other_circumstance,FALSE,"front_lower_abdomen, front_legs",FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,none,TRUE,245(A)(1) FORCE/ADW NOT FIREARM:GBI,TRUE,firearm,handgun,TRUE,life_threatening,in_custody_other,TRUE,firearm,,,,,
URSUS-33-0000-2018-ec4,Officer,CA0330000,male,hispanic,,,41_45,TRUE,injury,abrasion_laceration,treated_at_facility_released,FALSE,"head, arms_hands",,,TRUE,civilian_physical,FALSE,TRUE,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-33-0000-2018-ec4,Civilian,CA0330000,male,white,,,26_30,TRUE,serious_injury,gunshot_wound,treated_at_facility_released,FALSE,arms_hands,FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,erratic,TRUE,242/243 BATT PO/EMERG PRSNL/ETC,FALSE,,,TRUE,life_threatening,in_custody_other,FALSE,,,,,,
URSUS-33-0000-2018-ee3,Officer,CA0330000,male,white,,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,knife_blade_stabbing,FALSE,TRUE,,,,,,,,,,,,,TRUE,"overcome_resistrance, defense",TRUE,patrol_uniform
URSUS-33-0000-2018-ee3,Civilian,CA0330000,male,hispanic,,,41_45,TRUE,death,gunshot_wound,died_in_transit,FALSE,head,FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,none,TRUE,,TRUE,knife_blade_stabbing,,TRUE,life_threatening,deceased,TRUE,knife_blade_stabbing,,,,,
URSUS-33-0000-2018-eec,Officer,CA0330000,male,white,,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,knife_blade_stabbing,FALSE,TRUE,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-33-0000-2018-eec,Civilian,CA0330000,male,white,,,36_40,TRUE,serious_injury,gunshot_wound,treated_at_facility_released,FALSE,arms_hands,FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,none,TRUE,245(A)(1) FORCE/ADW NOT FIREARM:GBI,TRUE,knife_blade_stabbing,,TRUE,life_threatening,in_custody_other,TRUE,knife_blade_stabbing,,,,,
URSUS-33-0200-2018-958,Officer,CA0330200,male,white,,,26_30,FALSE,,,,FALSE,not_applicable,,,TRUE,threat_of_firearm,FALSE,TRUE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance",TRUE,patrol_uniform
URSUS-33-0200-2018-958,Civilian,CA0330200,male,white,,,21_25,TRUE,serious_injury,gunshot_wound,treated_at_facility_released,FALSE,rear_legs,TRUE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,drug_impairment,TRUE,664/187(A) ATT MURDER:SEC DEG ON PO,TRUE,firearm,"handgun, other_firearm",TRUE,fleeing,in_custody_other,TRUE,"firearm, other_dangerous_weapon",,,,,
URSUS-33-0800-2018-355,Officer,CA0330800,male,hispanic,,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,patrol_uniform
URSUS-33-0800-2018-355,Officer,CA0330800,male,hispanic,,,41_45,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistrance",TRUE,patrol_uniform
URSUS-33-0800-2018-355,Officer,CA033013G,male,hispanic,,,26_30,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-33-0800-2018-355,Officer,CA0330800,male,white,,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,utility
URSUS-33-0800-2018-355,Officer,CA0330800,male,white,,,41_45,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,plainclothes
URSUS-33-0800-2018-355,Officer,CA0330800,male,asian,japanese,,46_50,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,tactical
URSUS-33-0800-2018-355,Officer,CA0330800,male,white,,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,tactical
URSUS-33-0800-2018-355,Officer,CA0330800,male,white,,,41_45,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,tactical
URSUS-33-0800-2018-355,Officer,CA0330800,female,white,,,26_30,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-33-0800-2018-355,Officer,CA0330800,male,white,,,36_40,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,tactical
URSUS-33-0800-2018-355,Civilian,CA0330800,male,hispanic,,,36_40,FALSE,,,,FALSE,not_applicable,FALSE,discharge_of_firearm_miss,TRUE,discharge_of_firearm_miss,TRUE,TRUE,mental_disability,TRUE,245(D)(2) ASLT PO W/SEMIAUTO RIFLE,TRUE,firearm,handgun,TRUE,life_threatening,in_custody_other,TRUE,firearm,,,,,
URSUS-33-0800-2018-add,Officer,CA0330800,male,hispanic,,,41_45,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,FALSE,,TRUE,patrol_uniform
URSUS-33-0800-2018-add,Officer,CA0330800,male,white,,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,FALSE,,TRUE,utility
URSUS-33-0800-2018-add,Officer,CA0330800,male,white,,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,FALSE,,TRUE,tactical
URSUS-33-0800-2018-add,Officer,CA0330800,male,white,,,41_45,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,tactical
URSUS-33-0800-2018-add,Officer,CA0330800,male,hawaiian_islander,,pacific_islander,36_40,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,TRUE,overcome_resistrance,TRUE,tactical
URSUS-33-0800-2018-add,Civilian,CA0330800,male,hispanic,,,26_30,TRUE,death,gunshot_wound,treated_on_scene,FALSE,not_applicable,FALSE,discharge_of_firearm_miss,TRUE,discharge_of_firearm_miss,TRUE,TRUE,none,TRUE,,TRUE,firearm,handgun,TRUE,life_threatening,suicide,TRUE,firearm,,,,,
URSUS-33-0800-2018-d03,Officer,CA0330800,male,hispanic,,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,other_dangerous_weapon,FALSE,TRUE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistrance",TRUE,patrol_uniform
URSUS-33-0800-2018-d03,Officer,CA0330800,male,white,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape",TRUE,patrol_uniform
URSUS-33-0800-2018-d03,Civilian,CA0330800,male,white,,,31_35,TRUE,serious_injury,abrasion_laceration,other_circumstance,FALSE,arms_hands,FALSE,"other_physical_contact, k_9_contact",TRUE,"other_physical_contact, k_9_contact",FALSE,TRUE,none,FALSE,664/187(A) ATT MURDER:SEC DEG ON PO,FALSE,,,TRUE,fleeing,in_custody_other,FALSE,,,,,,
URSUS-33-0800-2018-d03,Civilian,CA0330800,male,hispanic,,,36_40,TRUE,serious_injury,gunshot_wound,other_circumstance,FALSE,"rear_upper_back, rear_lower_back, rear_legs",FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,none,TRUE,664/187(A) ATT MURDER:SEC DEG ON PO,TRUE,firearm,,TRUE,life_threatening,in_custody_other,FALSE,,,,,,
URSUS-33-0900-2018-523,Officer,CA0330900,male,white,,,26_30,TRUE,serious_injury,"bone_fracture, abrasion_laceration, bruised",treated_at_facility_released,FALSE,head,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistrance",TRUE,patrol_uniform
URSUS-33-0900-2018-523,Officer,CA0330900,male,white,,,36_40,TRUE,injury,"abrasion_laceration, bruised",no_medical_aid,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistrance, defense",TRUE,patrol_uniform
URSUS-33-0900-2018-523,Officer,CA0330900,male,hispanic,,,41_45,TRUE,serious_injury,bone_fracture,critial_injuries,FALSE,"front_upper_chest, front_lower_abdomen, front_below_waist",,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistrance, defense",TRUE,patrol_uniform
URSUS-33-0900-2018-523,Civilian,CA0330900,male,hispanic,,,31_35,TRUE,injury,"abrasion_laceration, bruised",treated_at_facility_released,FALSE,"head, arms_hands",TRUE,"other_physical_contact, electronic_device, other_control_hold",TRUE,"other_control_hold, other_physical_contact, electronic_device",FALSE,FALSE,erratic,TRUE,245(C) ADW NOT F/ARM:PO/FIRE:GBI,FALSE,,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-33-1100-2018-20b,Officer,CA0331100,male,hispanic,,,36_40,FALSE,,,,FALSE,arms_hands,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance",TRUE,patrol_uniform
URSUS-33-1100-2018-20b,Officer,CA0331100,male,other,,,31_35,TRUE,injury,"abrasion_laceration, bruised",treated_at_facility_released,FALSE,"head, front_legs",,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance",TRUE,patrol_uniform
URSUS-33-1100-2018-20b,Civilian,CA0331100,male,hispanic,,,21_25,TRUE,serious_injury,unconscious,treated_at_facility_released,FALSE,"head, neck_throat, front_legs",TRUE,"other_physical_contact, other_control_hold, blunt_impact_weapon, carotid_hold",TRUE,"carotid_hold, other_control_hold, other_physical_contact, blunt_impact_weapon",FALSE,FALSE,"drug_impairment, erratic",TRUE,69 OBSTRUCT/RESIST EXEC OFF,FALSE,,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-33-1100-2018-3db,Officer,CA0331100,male,white,,,36_40,TRUE,injury,"abrasion_laceration, sprain, bruised",treated_at_facility_released,FALSE,"head, arms_hands",,,TRUE,"civilian_physical, other_dangerous_weapon",FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance",TRUE,patrol_uniform
URSUS-33-1100-2018-3db,Officer,CA0331100,male,white,,,31_35,TRUE,injury,"abrasion_laceration, bruised",treated_at_facility_released,FALSE,"head, arms_hands, front_legs",,,TRUE,"civilian_physical, other_dangerous_weapon",FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance",TRUE,patrol_uniform
URSUS-33-1100-2018-3db,Civilian,CA0331100,male,black,,,31_35,TRUE,serious_injury,"unconscious, abrasion_laceration",treated_at_facility_released,FALSE,"head, neck_throat",TRUE,"other_physical_contact, electronic_device, carotid_hold",TRUE,"carotid_hold, other_physical_contact, electronic_device",FALSE,FALSE,drug_impairment,TRUE,245(C) ADW NOT F/ARM:PO/FIRE:GBI,FALSE,,,TRUE,assaultive,in_custody_other,TRUE,knife_blade_stabbing,,,,,
URSUS-33-1100-2018-f44,Officer,CA0331100,male,hispanic,,,41_45,FALSE,,,,FALSE,front_upper_chest,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance",TRUE,patrol_uniform
URSUS-33-1100-2018-f44,Officer,CA0331100,female,hispanic,,,31_35,TRUE,injury,bruised,no_medical_aid,FALSE,arms_hands,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance",TRUE,patrol_uniform
URSUS-33-1100-2018-f44,Officer,CA0331100,male,white,,,41_45,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance",TRUE,patrol_uniform
URSUS-33-1100-2018-f44,Civilian,CA0331100,male,asian,other_asian,,26_30,TRUE,serious_injury,unconscious,treated_at_facility_released,FALSE,"head, neck_throat",TRUE,"other_physical_contact, other_control_hold, carotid_hold",TRUE,"carotid_hold, other_control_hold, other_physical_contact",FALSE,FALSE,"mental_disability, erratic",TRUE,69 OBSTRUCT/RESIST EXEC OFF,FALSE,,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-33-1300-2018-081,Officer,CA0331300,male,hispanic,,,21_25,TRUE,injury,abrasion_laceration,no_medical_aid,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance",TRUE,patrol_uniform
URSUS-33-1300-2018-081,Officer,CA0331300,male,hispanic,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance",TRUE,patrol_uniform
URSUS-33-1300-2018-081,Officer,CA0331300,male,hispanic,,,21_25,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance",TRUE,patrol_uniform
URSUS-33-1300-2018-081,Civilian,CA0331300,male,white,,,36_40,TRUE,serious_injury,"bone_fracture, abrasion_laceration, bruised",treated_at_facility_released,FALSE,"head, neck_throat, front_upper_chest, rear_upper_back, rear_lower_back, arms_hands, rear_legs",TRUE,"carotid_hold, other_control_hold, other_physical_contact",TRUE,"carotid_hold, other_control_hold, other_physical_contact",FALSE,FALSE,none,FALSE,11379 TRANSP/ETC CNTL SUB,FALSE,,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-33-1300-2018-16d,Officer,CA0331300,male,white,,,26_30,TRUE,injury,abrasion_laceration,no_medical_aid,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape",TRUE,patrol_uniform
URSUS-33-1300-2018-16d,Officer,CA0331300,male,white,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape",TRUE,patrol_uniform
URSUS-33-1300-2018-16d,Civilian,CA0331300,male,hispanic,,,41_45,TRUE,serious_injury,"bone_fracture, abrasion_laceration",critial_injuries,FALSE,"front_upper_chest, rear_upper_back",TRUE,other_control_hold,TRUE,other_control_hold,FALSE,FALSE,none,FALSE,273.6(A) VIO ORD:PREVNT DOMES VIOL,FALSE,,,TRUE,fleeing,cited_and_released,FALSE,,,,,,
URSUS-33-1300-2018-1d5,Officer,CA0331300,male,hispanic,,,41_45,TRUE,injury,abrasion_laceration,no_medical_aid,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance",TRUE,plainclothes
URSUS-33-1300-2018-1d5,Officer,CA0331300,male,white,,,41_45,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance",TRUE,plainclothes
URSUS-33-1300-2018-1d5,Officer,CA0331300,female,white,,,36_40,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-33-1300-2018-1d5,Civilian,CA0331300,male,white,,,31_35,TRUE,serious_injury,"unconscious, abrasion_laceration",treated_at_facility_released,FALSE,"head, neck_throat",TRUE,"other_control_hold, carotid_hold",TRUE,"carotid_hold, other_control_hold",FALSE,FALSE,erratic,FALSE,211 ROBBERY:SECOND DEGREE,FALSE,,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-33-1300-2018-213,Officer,CA0331300,male,white,,,36_40,TRUE,injury,abrasion_laceration,no_medical_aid,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistrance",TRUE,patrol_uniform
URSUS-33-1300-2018-213,Civilian,CA0331300,male,white,,,21_25,TRUE,serious_injury,"unconscious, abrasion_laceration",treated_at_facility_released,TRUE,"neck_throat, rear_upper_back, arms_hands",TRUE,"other_physical_contact, carotid_hold",TRUE,"carotid_hold, other_physical_contact",FALSE,FALSE,drug_impairment,FALSE,69 OBSTRUCT/RESIST EXEC OFCR,FALSE,,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-33-1300-2018-296,Officer,CA0331300,male,hispanic,,,21_25,TRUE,injury,abrasion_laceration,precautionary_measure_only,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-33-1300-2018-296,Officer,CA0331300,male,other,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-33-1300-2018-296,Civilian,CA0331300,male,hispanic,,,46_50,TRUE,serious_injury,"bone_fracture, abrasion_laceration",treated_at_facility_released,FALSE,head,FALSE,"other_physical_contact, other_control_hold",TRUE,"other_control_hold, other_physical_contact",FALSE,FALSE,erratic,FALSE,245(A)(1) FORCE/ADW NOT FIREARM:GBI,TRUE,firearm,,TRUE,passive_non_compliance,in_custody_other,TRUE,firearm_replica,,,,,
URSUS-33-1300-2018-2cd,Officer,CA0331300,male,white,,,46_50,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-33-1300-2018-2cd,Officer,CA0331300,male,white,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-33-1300-2018-2cd,Civilian,CA0331300,male,hispanic,,,31_35,TRUE,serious_injury,"concussion, abrasion_laceration",treated_at_facility_released,FALSE,neck_throat,FALSE,"carotid_hold, other_control_hold",TRUE,"carotid_hold, other_control_hold",FALSE,FALSE,none,FALSE,10851 TAK VEH W/O OWNR CONSENT,FALSE,,,TRUE,passive_non_compliance,in_custody_other,FALSE,,,,,,
URSUS-33-1300-2018-337,Officer,CA0331300,male,hispanic,,,26_30,TRUE,injury,abrasion_laceration,no_medical_aid,FALSE,neck_throat,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-33-1300-2018-337,Officer,CA0331300,male,hispanic,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-33-1300-2018-337,Officer,CA0331300,male,white,,,31_35,TRUE,injury,abrasion_laceration,no_medical_aid,FALSE,front_legs,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-33-1300-2018-337,Officer,CA0331300,male,hispanic,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-33-1300-2018-337,Civilian,CA0331300,male,hispanic,,,26_30,TRUE,serious_injury,"unconscious, abrasion_laceration",treated_at_facility_released,FALSE,"head, neck_throat, rear_upper_back, front_legs",FALSE,"carotid_hold, other_control_hold, other_physical_contact",TRUE,"carotid_hold, other_control_hold, other_physical_contact",FALSE,FALSE,drug_impairment,TRUE,69 OBSTRUCT/RESIST EXEC OFF,FALSE,,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-33-1300-2018-43e,Officer,CA0331300,male,white,,,26_30,FALSE,,,,FALSE,front_upper_chest,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-33-1300-2018-43e,Officer,CA0331300,male,white,,,41_45,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-33-1300-2018-43e,Civilian,CA0331300,male,white,,,26_30,TRUE,serious_injury,unconscious,treated_at_facility_released,FALSE,"head, neck_throat, front_upper_chest",FALSE,"carotid_hold, other_physical_contact",TRUE,"carotid_hold, other_physical_contact",FALSE,FALSE,drug_impairment,TRUE,30305(A)(1) PROHIB OWN/ETC AMMO/ETC,FALSE,,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-33-1300-2018-58e,Officer,CA0331300,male,white,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,TRUE,"overcome_resistrance, defense",TRUE,tactical
URSUS-33-1300-2018-58e,Officer,CA0331300,male,hispanic,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,TRUE,"overcome_resistrance, defense",TRUE,tactical
URSUS-33-1300-2018-58e,Civilian,CA0331300,male,hispanic,,,31_35,TRUE,death,gunshot_wound,died_in_transit,FALSE,"front_upper_chest, rear_upper_back, arms_hands",TRUE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,none,FALSE,,TRUE,firearm,handgun,TRUE,life_threatening,deceased,TRUE,firearm,,,,,
URSUS-33-1300-2018-73f,Officer,CA0331300,male,white,,,31_35,FALSE,,,,FALSE,front_upper_chest,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,tactical
URSUS-33-1300-2018-73f,Officer,CA0331300,male,asian,korean,,36_40,FALSE,,,,FALSE,front_upper_chest,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,tactical
URSUS-33-1300-2018-73f,Civilian,CA0331300,male,hispanic,,,31_35,TRUE,serious_injury,"unconscious, abrasion_laceration",treated_at_facility_released,FALSE,"neck_throat, front_upper_chest",FALSE,"carotid_hold, other_control_hold, other_physical_contact",TRUE,"carotid_hold, other_control_hold, other_physical_contact",FALSE,FALSE,erratic,TRUE,69 OBSTRUCT/RESIST EXEC OFF,FALSE,,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-33-1300-2018-929,Officer,CA0331300,male,hispanic,,,36_40,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance",TRUE,patrol_uniform
URSUS-33-1300-2018-929,Officer,CA0331300,female,white,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,FALSE,,TRUE,patrol_uniform
URSUS-33-1300-2018-929,Officer,CA0331300,male,white,,,51_55,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance",TRUE,patrol_uniform
URSUS-33-1300-2018-929,Civilian,CA0331300,female,white,,,46_50,TRUE,serious_injury,"internal_injury, abrasion_laceration",critial_injuries,FALSE,"rear_upper_back, rear_lower_back",TRUE,electronic_device,TRUE,electronic_device,FALSE,FALSE,erratic,FALSE,245(C) ADW NOT F/ARM:PO/FIRE:GBI,TRUE,knife_blade_stabbing,,TRUE,assaultive,in_custody_other,TRUE,knife_blade_stabbing,,,,,
URSUS-33-1300-2018-c5c,Officer,CA0331300,male,white,,,26_30,FALSE,,,,FALSE,front_below_waist,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-33-1300-2018-c5c,Civilian,CA0331300,male,other,,,26_30,TRUE,serious_injury,"unconscious, abrasion_laceration",treated_at_facility_released,FALSE,"neck_throat, front_upper_chest",FALSE,"carotid_hold, other_physical_contact",TRUE,"carotid_hold, other_physical_contact",FALSE,FALSE,erratic,TRUE,11378(A) POSS CNTL SUB FOR SALE,FALSE,,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-33-1300-2018-c66,Officer,CA0331300,male,white,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistrance, defense",TRUE,patrol_uniform
